"","week","state","incidence","inc_factor"
"958",2020-07-12,"Delaware",6.16165723933109,"1-10"
"959",2020-07-12,"Florida",32.4987683758303,"25-50"
"960",2020-07-12,"Georgia",16.1997878392902,"10-25"
"961",2020-07-12,"Hawaii",3.5313926682638,"1-5"
"962",2020-07-12,"Idaho",9.51280451466511,"1-10"
"963",2020-07-12,"Illinois",8.99633920018283,"1-10"
"964",2020-07-12,"Indiana",10.6948392498818,"10-25"
"965",2020-07-12,"Iowa",12.3610569654556,"10-25"
"966",2020-07-12,"Kansas",5.14877558684028,"1-10"
"967",2020-07-12,"Kentucky",10.0723575785426,"10-25"
"968",2020-07-12,"Louisiana",22.801612633298,"10-25"
"969",2020-07-12,"Maine",2.23179081871014,"1-5"
"970",2020-07-12,"Maryland",9.42821981977213,"1-10"
"971",2020-07-12,"Massachusetts",14.9437729660763,"10-25"
"972",2020-07-12,"Michigan",4.20552732456267,"1-5"
"973",2020-07-12,"Minnesota",7.80192750165259,"1-10"
"974",2020-07-12,"Mississippi",72.5770114332313,"50-75"
"975",2020-07-12,"Missouri",8.79847388841059,"1-10"
"976",2020-07-12,"Montana",7.4851840138925,"1-10"
"977",2020-07-12,"Nebraska",9.30517243518431,"1-10"
"978",2020-07-12,"Nevada",17.8562384502603,"10-25"
"979",2020-07-12,"New Hampshire",3.6772520042862,"1-5"
"980",2020-07-12,"New Jersey",17.9009906340666,"10-25"
"981",2020-07-12,"New Mexico",12.3996758915486,"10-25"
"982",2020-07-12,"New York",1.95336987402975,"1-5"
"983",2020-07-12,"North Carolina",13.6345208524264,"10-25"
"984",2020-07-12,"North Dakota",6.56114594350591,"1-10"
"985",2020-07-12,"Ohio",8.21277942698754,"1-10"
"986",2020-07-12,"Oklahoma",11.6250536079238,"10-25"
"987",2020-07-12,"Oregon",5.92734919223271,"1-10"
"988",2020-07-12,"Pennsylvania",8.67052768128453,"1-10"
"989",2020-07-12,"Rhode Island",11.3275833261749,"10-25"
"990",2020-07-12,"South Carolina",44.0886792313576,"25-50"
"991",2020-07-12,"South Dakota",7.91265335004787,"1-10"
"992",2020-07-12,"Tennessee",16.4002264402693,"10-25"
"993",2020-07-12,"Texas",57.9737515131891,"50-75"
"994",2020-07-12,"Utah",8.73373886994153,"1-10"
"995",2020-07-12,"Vermont",0,"0"
"996",2020-07-12,"Virginia",7.14660701944428,"1-10"
"997",2020-07-12,"Washington",7.74797492230029,"1-10"
"998",2020-07-12,"West Virginia",2.23195976669325,"1-5"
"999",2020-07-12,"Wisconsin",5.15248433902385,"1-10"
"1000",2020-07-12,"Wyoming",5.18350470575835,"1-10"
"1001",2020-07-19,"Alabama",54.046502426484,"50-75"
"1002",2020-07-19,"Alaska",6.83484953078758,"1-10"
"1003",2020-07-19,"Arizona",76.3870885487099,">75"
"1004",2020-07-19,"Arkansas",13.9174048414012,"10-25"
"1005",2020-07-19,"California",24.1950446574469,"10-25"
"1006",2020-07-19,"Colorado",7.29326713362099,"1-10"
"1007",2020-07-19,"Connecticut",4.76819958673734,"1-5"
"1008",2020-07-19,"Delaware",57.5088009004235,"50-75"
"1009",2020-07-19,"Florida",41.0657789505477,"25-50"
"1010",2020-07-19,"Georgia",30.7984338572552,"25-50"
"1011",2020-07-19,"Hawaii",1.41255706730552,"1-5"
"1012",2020-07-19,"Idaho",15.1085718762328,"10-25"
"1013",2020-07-19,"Illinois",8.36501715104719,"1-10"
"1014",2020-07-19,"Indiana",11.5860758540386,"10-25"
"1015",2020-07-19,"Iowa",12.3610569654556,"10-25"
"1016",2020-07-19,"Kansas",9.2677960563125,"1-10"
"1017",2020-07-19,"Kentucky",6.49107488394965,"1-10"
"1018",2020-07-19,"Louisiana",44.3125679477301,"25-50"
"1019",2020-07-19,"Maine",1.48786054580676,"1-5"
"1020",2020-07-19,"Maryland",10.5860713765863,"10-25"
"1021",2020-07-19,"Massachusetts",15.3790284893601,"10-25"
"1022",2020-07-19,"Michigan",4.40579053049423,"1-5"
"1023",2020-07-19,"Minnesota",5.31949602385404,"1-10"
"1024",2020-07-19,"Mississippi",65.8569177820062,"50-75"
"1025",2020-07-19,"Missouri",14.9899925506254,"10-25"
"1026",2020-07-19,"Montana",8.42083201562907,"1-10"
"1027",2020-07-19,"Nebraska",9.30517243518431,"1-10"
"1028",2020-07-19,"Nevada",27.9206637585889,"25-50"
"1029",2020-07-19,"New Hampshire",9.56085521114413,"1-10"
"1030",2020-07-19,"New Jersey",15.0863694651882,"10-25"
"1031",2020-07-19,"New Mexico",18.1226032261095,"10-25"
"1032",2020-07-19,"New York",2.05617881476815,"1-5"
"1033",2020-07-19,"North Carolina",16.494909842446,"10-25"
"1034",2020-07-19,"North Dakota",9.18560432090827,"1-10"
"1035",2020-07-19,"Ohio",14.1157146401348,"10-25"
"1036",2020-07-19,"Oklahoma",17.1848618551918,"10-25"
"1037",2020-07-19,"Oregon",6.87572506298994,"1-10"
"1038",2020-07-19,"Pennsylvania",8.04562478533609,"1-10"
"1039",2020-07-19,"Rhode Island",8.4956874946312,"1-10"
"1040",2020-07-19,"South Carolina",62.3456653447832,"50-75"
"1041",2020-07-19,"South Dakota",6.78227430004103,"1-10"
"1042",2020-07-19,"Tennessee",22.696741948587,"10-25"
"1043",2020-07-19,"Texas",62.7330481870856,"50-75"
"1044",2020-07-19,"Utah",9.66949660600669,"1-10"
"1045",2020-07-19,"Vermont",0,"0"
"1046",2020-07-19,"Virginia",5.9750320982239,"1-10"
"1047",2020-07-19,"Washington",6.69740205147991,"1-10"
"1048",2020-07-19,"West Virginia",1.67396982501993,"1-5"
"1049",2020-07-19,"Wisconsin",8.24397494243816,"1-10"
"1050",2020-07-19,"Wyoming",1.72783490191945,"1-5"
"1051",2020-07-26,"Alabama",59.7570762677729,"50-75"
"1052",2020-07-26,"Alaska",2.73393981231503,"1-5"
"1053",2020-07-26,"Arizona",63.4727246573812,"50-75"
"1054",2020-07-26,"Arkansas",19.5506401343493,"10-25"
"1055",2020-07-26,"California",26.245043211059,"25-50"
"1056",2020-07-26,"Colorado",8.68246087335832,"1-10"
"1057",2020-07-26,"Connecticut",5.32916424400055,"1-10"
"1058",2020-07-26,"Delaware",6.16165723933109,"1-10"
"1059",2020-07-26,"Florida",57.9670008995827,"50-75"
"1060",2020-07-26,"Georgia",31.0809882963126,"25-50"
"1061",2020-07-26,"Hawaii",0,"0"
"1062",2020-07-26,"Idaho",28.5384135439953,"25-50"
"1063",2020-07-26,"Illinois",8.75959343175697,"1-10"
"1064",2020-07-26,"Indiana",11.7346152880648,"10-25"
"1065",2020-07-26,"Iowa",14.2627580370642,"10-25"
"1066",2020-07-26,"Kansas",10.9840545852593,"10-25"
"1067",2020-07-26,"Kentucky",9.84852741013051,"1-10"
"1068",2020-07-26,"Louisiana",50.3356354357711,"50-75"
"1069",2020-07-26,"Maine",2.97572109161353,"1-5"
"1070",2020-07-26,"Maryland",12.0747376639187,"10-25"
"1071",2020-07-26,"Massachusetts",14.7986877916484,"10-25"
"1072",2020-07-26,"Michigan",6.90908060463868,"1-10"
"1073",2020-07-26,"Minnesota",7.62461096752412,"1-10"
"1074",2020-07-26,"Mississippi",66.5289271471287,"50-75"
"1075",2020-07-26,"Missouri",13.8494496391648,"10-25"
"1076",2020-07-26,"Montana",14.0347200260484,"10-25"
"1077",2020-07-26,"Nebraska",8.27126438683049,"1-10"
"1078",2020-07-26,"Nevada",32.4658880913824,"25-50"
"1079",2020-07-26,"New Hampshire",5.14815280600069,"1-10"
"1080",2020-07-26,"New Jersey",9.119372587166,"1-10"
"1081",2020-07-26,"New Mexico",20.98406689339,"10-25"
"1082",2020-07-26,"New York",1.79915646292214,"1-5"
"1083",2020-07-26,"North Carolina",17.9251043374557,"10-25"
"1084",2020-07-26,"North Dakota",7.87337513220709,"1-10"
"1085",2020-07-26,"Ohio",18.6498532821175,"10-25"
"1086",2020-07-26,"Oklahoma",18.9538917520497,"10-25"
"1087",2020-07-26,"Oregon",9.24666473988302,"1-10"
"1088",2020-07-26,"Pennsylvania",6.71770613144567,"1-10"
"1089",2020-07-26,"Rhode Island",5.66379166308746,"1-10"
"1090",2020-07-26,"South Carolina",58.0727537012155,"50-75"
"1091",2020-07-26,"South Dakota",13.5645486000821,"10-25"
"1092",2020-07-26,"Tennessee",24.4539090671873,"10-25"
"1093",2020-07-26,"Texas",57.3184860291019,"50-75"
"1094",2020-07-26,"Utah",11.8529313234921,"10-25"
"1095",2020-07-26,"Vermont",1.60259235339085,"1-5"
"1096",2020-07-26,"Virginia",16.4020488970852,"10-25"
"1097",2020-07-26,"Washington",12.8695176675496,"10-25"
"1098",2020-07-26,"West Virginia",7.25386924175305,"1-10"
"1099",2020-07-26,"Wisconsin",9.61797076617786,"1-10"
"1100",2020-07-26,"Wyoming",1.72783490191945,"1-5"
"1101",2020-08-02,"Alabama",59.9610253335332,"50-75"
"1102",2020-08-02,"Alaska",8.2018194369451,"1-10"
"1103",2020-08-02,"Arizona",53.5808714640231,"50-75"
"1104",2020-08-02,"Arkansas",25.5152422092356,"25-50"
"1105",2020-08-02,"California",25.5364017357363,"25-50"
"1106",2020-08-02,"Colorado",2.25743982707316,"1-5"
"1107",2020-08-02,"Connecticut",2.52434095768447,"1-5"
"1108",2020-08-02,"Delaware",6.16165723933109,"1-10"
"1109",2020-08-02,"Florida",50.6105461669449,"50-75"
"1110",2020-08-02,"Georgia",34.0007174999056,"25-50"
"1111",2020-08-02,"Hawaii",3.5313926682638,"1-5"
"1112",2020-08-02,"Idaho",21.2639159739573,"10-25"
"1113",2020-08-02,"Illinois",11.0481358598737,"10-25"
"1114",2020-08-02,"Indiana",11.4375364200125,"10-25"
"1115",2020-08-02,"Iowa",17.115309644477,"10-25"
"1116",2020-08-02,"Kansas",7.55153752736574,"1-10"
"1117",2020-08-02,"Kentucky",7.16256538918582,"1-10"
"1118",2020-08-02,"Louisiana",55.4982647112348,"50-75"
"1119",2020-08-02,"Maine",1.48786054580676,"1-5"
"1120",2020-08-02,"Maryland",11.4131082028821,"10-25"
"1121",2020-08-02,"Massachusetts",12.9125805240854,"10-25"
"1122",2020-08-02,"Michigan",5.70750136904934,"1-10"
"1123",2020-08-02,"Minnesota",7.80192750165259,"1-10"
"1124",2020-08-02,"Mississippi",47.3766602411371,"25-50"
"1125",2020-08-02,"Missouri",16.4564048653605,"10-25"
"1126",2020-08-02,"Montana",13.0990720243119,"10-25"
"1127",2020-08-02,"Nebraska",6.72040231429978,"1-10"
"1128",2020-08-02,"Nevada",38.634406828745,"25-50"
"1129",2020-08-02,"New Hampshire",2.20635120257172,"1-5"
"1130",2020-08-02,"New Jersey",6.07958172477734,"1-10"
"1131",2020-08-02,"New Mexico",14.3073183364023,"10-25"
"1132",2020-08-02,"New York",1.07949387775328,"1-5"
"1133",2020-08-02,"North Carolina",20.118069229804,"10-25"
"1134",2020-08-02,"North Dakota",9.18560432090827,"1-10"
"1135",2020-08-02,"Ohio",13.0891172117614,"10-25"
"1136",2020-08-02,"Oklahoma",18.7011731953557,"10-25"
"1137",2020-08-02,"Oregon",7.11281903067925,"1-10"
"1138",2020-08-02,"Pennsylvania",8.51430195729742,"1-10"
"1139",2020-08-02,"Rhode Island",9.43965277181244,"1-10"
"1140",2020-08-02,"South Carolina",54.1882885706994,"50-75"
"1141",2020-08-02,"South Dakota",13.5645486000821,"10-25"
"1142",2020-08-02,"Tennessee",25.1860620332708,"25-50"
"1143",2020-08-02,"Texas",49.0069606783115,"25-50"
"1144",2020-08-02,"Utah",7.79798113387636,"1-10"
"1145",2020-08-02,"Vermont",1.60259235339085,"1-5"
"1146",2020-08-02,"Virginia",12.65300914918,"10-25"
"1147",2020-08-02,"Washington",12.6068744498445,"10-25"
"1148",2020-08-02,"West Virginia",8.36984912509967,"1-10"
"1149",2020-08-02,"Wisconsin",8.41572442040562,"1-10"
"1150",2020-08-02,"Wyoming",3.4556698038389,"1-5"
"1151",2020-08-09,"Alabama",51.8030627031205,"50-75"
"1152",2020-08-09,"Alaska",8.2018194369451,"1-10"
"1153",2020-08-09,"Arizona",48.7723317172518,"25-50"
"1154",2020-08-09,"Arkansas",21.5388408259781,"10-25"
"1155",2020-08-09,"California",22.9802306997508,"10-25"
"1156",2020-08-09,"Colorado",6.77231948121949,"1-10"
"1157",2020-08-09,"Connecticut",3.3657879435793,"1-5"
"1158",2020-08-09,"Delaware",2.0538857464437,"1-5"
"1159",2020-08-09,"Florida",57.5479623388628,"50-75"
"1160",2020-08-09,"Georgia",36.4495226384029,"25-50"
"1161",2020-08-09,"Hawaii",6.35650680287484,"1-10"
"1162",2020-08-09,"Idaho",19.0256090293302,"10-25"
"1163",2020-08-09,"Illinois",7.6547798457696,"1-10"
"1164",2020-08-09,"Indiana",14.8539434026136,"10-25"
"1165",2020-08-09,"Iowa",15.2136085728684,"10-25"
"1166",2020-08-09,"Kansas",7.55153752736574,"1-10"
"1167",2020-08-09,"Kentucky",8.50554639965817,"1-10"
"1168",2020-08-09,"Louisiana",47.9694303511836,"25-50"
"1169",2020-08-09,"Maine",1.48786054580676,"1-5"
"1170",2020-08-09,"Maryland",9.75903455029045,"1-10"
"1171",2020-08-09,"Massachusetts",13.9281767450809,"10-25"
"1172",2020-08-09,"Michigan",7.00921220760445,"1-10"
"1173",2020-08-09,"Minnesota",9.57509284293727,"1-10"
"1174",2020-08-09,"Mississippi",47.7126649236984,"25-50"
"1175",2020-08-09,"Missouri",18.2486865833701,"10-25"
"1176",2020-08-09,"Montana",6.54953601215594,"1-10"
"1177",2020-08-09,"Nebraska",8.27126438683049,"1-10"
"1178",2020-08-09,"Nevada",38.9590657096589,"25-50"
"1179",2020-08-09,"New Hampshire",2.94180160342896,"1-5"
"1180",2020-08-09,"New Jersey",4.3908090234503,"1-5"
"1181",2020-08-09,"New Mexico",14.3073183364023,"10-25"
"1182",2020-08-09,"New York",1.18230281849169,"1-5"
"1183",2020-08-09,"North Carolina",18.2111432364577,"10-25"
"1184",2020-08-09,"North Dakota",17.0589794531154,"10-25"
"1185",2020-08-09,"Ohio",13.3457665688547,"10-25"
"1186",2020-08-09,"Oklahoma",23.5028257725417,"10-25"
"1187",2020-08-09,"Oregon",7.34991299836856,"1-10"
"1188",2020-08-09,"Pennsylvania",11.8731550230203,"10-25"
"1189",2020-08-09,"Rhode Island",7.55172221744995,"1-10"
"1190",2020-08-09,"South Carolina",48.5558141314511,"25-50"
"1191",2020-08-09,"South Dakota",6.78227430004103,"1-10"
"1192",2020-08-09,"Tennessee",23.4288949146705,"10-25"
"1193",2020-08-09,"Texas",45.0063924596738,"25-50"
"1194",2020-08-09,"Utah",8.10990037923142,"1-10"
"1195",2020-08-09,"Vermont",0,"0"
"1196",2020-08-09,"Virginia",6.56081955883409,"1-10"
"1197",2020-08-09,"Washington",10.2430854904987,"10-25"
"1198",2020-08-09,"West Virginia",16.181708308526,"10-25"
"1199",2020-08-09,"Wisconsin",7.21347807463339,"1-10"
"1200",2020-08-09,"Wyoming",3.4556698038389,"1-5"
"1201",2020-08-16,"Alabama",46.0924888618316,"25-50"
"1202",2020-08-16,"Alaska",5.46787962463006,"1-10"
"1203",2020-08-16,"Arizona",36.2701283756464,"25-50"
"1204",2020-08-16,"Arkansas",24.8525086453593,"10-25"
"1205",2020-08-16,"California",21.7147994938174,"10-25"
"1206",2020-08-16,"Colorado",3.82028278427766,"1-5"
"1207",2020-08-16,"Connecticut",1.96337630042126,"1-5"
"1208",2020-08-16,"Delaware",7.18860011255294,"1-10"
"1209",2020-08-16,"Florida",43.2540914343071,"25-50"
"1210",2020-08-16,"Georgia",48.881917956928,"25-50"
"1211",2020-08-16,"Hawaii",4.94394973556932,"1-5"
"1212",2020-08-16,"Idaho",20.7043392378005,"10-25"
"1213",2020-08-16,"Illinois",11.5216273967254,"10-25"
"1214",2020-08-16,"Indiana",14.2597856665091,"10-25"
"1215",2020-08-16,"Iowa",18.0661601802813,"10-25"
"1216",2020-08-16,"Kansas",5.83527899841898,"1-10"
"1217",2020-08-16,"Kentucky",13.8774704415475,"10-25"
"1218",2020-08-16,"Louisiana",55.2831551580905,"50-75"
"1219",2020-08-16,"Maine",2.97572109161353,"1-5"
"1220",2020-08-16,"Maryland",9.26281245451298,"1-10"
"1221",2020-08-16,"Massachusetts",15.0888581405043,"10-25"
"1222",2020-08-16,"Michigan",6.70881739870712,"1-10"
"1223",2020-08-16,"Minnesota",11.1709416500935,"10-25"
"1224",2020-08-16,"Mississippi",42.3365900027183,"25-50"
"1225",2020-08-16,"Missouri",17.2710783735467,"10-25"
"1226",2020-08-16,"Montana",7.4851840138925,"1-10"
"1227",2020-08-16,"Nebraska",7.75431036265359,"1-10"
"1228",2020-08-16,"Nevada",42.2056545187971,"25-50"
"1229",2020-08-16,"New Hampshire",4.41270240514345,"1-5"
"1230",2020-08-16,"New Jersey",4.50339387020543,"1-5"
"1231",2020-08-16,"New Mexico",15.2611395588291,"10-25"
"1232",2020-08-16,"New York",1.3365162295993,"1-5"
"1233",2020-08-16,"North Carolina",18.8785673341289,"10-25"
"1234",2020-08-16,"North Dakota",14.434521075713,"10-25"
"1235",2020-08-16,"Ohio",12.9180176403658,"10-25"
"1236",2020-08-16,"Oklahoma",19.2066103087437,"10-25"
"1237",2020-08-16,"Oregon",7.34991299836856,"1-10"
"1238",2020-08-16,"Pennsylvania",8.67052768128453,"1-10"
"1239",2020-08-16,"Rhode Island",18.8793055436249,"10-25"
"1240",2020-08-16,"South Carolina",43.5060094617802,"25-50"
"1241",2020-08-16,"South Dakota",9.04303240005471,"1-10"
"1242",2020-08-16,"Tennessee",22.8431725418037,"10-25"
"1243",2020-08-16,"Texas",32.3839099767308,"25-50"
"1244",2020-08-16,"Utah",7.17414264316626,"1-10"
"1245",2020-08-16,"Vermont",0,"0"
"1246",2020-08-16,"Virginia",7.14660701944428,"1-10"
"1247",2020-08-16,"Washington",11.9502664055818,"10-25"
"1248",2020-08-16,"West Virginia",8.92783906677298,"1-10"
"1249",2020-08-16,"Wisconsin",7.55697703056832,"1-10"
"1250",2020-08-16,"Wyoming",12.0948443134362,"10-25"
"1251",2020-08-23,"Alabama",40.3819150205428,"25-50"
"1252",2020-08-23,"Alaska",2.73393981231503,"1-5"
"1253",2020-08-23,"Arizona",34.4840993268457,"25-50"
"1254",2020-08-23,"Arkansas",32.4739446299362,"25-50"
"1255",2020-08-23,"California",18.8549249684079,"10-25"
"1256",2020-08-23,"Colorado",4.51487965414633,"1-5"
"1257",2020-08-23,"Connecticut",1.40241164315804,"1-5"
"1258",2020-08-23,"Delaware",4.10777149288739,"1-5"
"1259",2020-08-23,"Florida",38.6912271064684,"25-50"
"1260",2020-08-23,"Georgia",45.5854495012585,"25-50"
"1261",2020-08-23,"Hawaii",10.5941780047914,"10-25"
"1262",2020-08-23,"Idaho",29.0979902801521,"25-50"
"1263",2020-08-23,"Illinois",10.5746443230219,"10-25"
"1264",2020-08-23,"Indiana",12.031694156117,"10-25"
"1265",2020-08-23,"Iowa",24.7221139309112,"10-25"
"1266",2020-08-23,"Kansas",8.23804093894445,"1-10"
"1267",2020-08-23,"Kentucky",10.9676782521908,"10-25"
"1268",2020-08-23,"Louisiana",46.6787730323176,"25-50"
"1269",2020-08-23,"Maine",0.743930272903381,"0-1"
"1270",2020-08-23,"Maryland",9.42821981977213,"1-10"
"1271",2020-08-23,"Massachusetts",15.3790284893601,"10-25"
"1272",2020-08-23,"Michigan",6.8089490016729,"1-10"
"1273",2020-08-23,"Minnesota",9.22045977468033,"1-10"
"1274",2020-08-23,"Mississippi",46.7046508760146,"25-50"
"1275",2020-08-23,"Missouri",19.3892294948307,"10-25"
"1276",2020-08-23,"Montana",13.0990720243119,"10-25"
"1277",2020-08-23,"Nebraska",8.27126438683049,"1-10"
"1278",2020-08-23,"Nevada",33.7645236150377,"25-50"
"1279",2020-08-23,"New Hampshire",2.20635120257172,"1-5"
"1280",2020-08-23,"New Jersey",3.26496055589894,"1-5"
"1281",2020-08-23,"New Mexico",12.3996758915486,"10-25"
"1282",2020-08-23,"New York",1.07949387775328,"1-5"
"1283",2020-08-23,"North Carolina",17.5437191387865,"10-25"
"1284",2020-08-23,"North Dakota",6.56114594350591,"1-10"
"1285",2020-08-23,"Ohio",12.9180176403658,"10-25"
"1286",2020-08-23,"Oklahoma",22.2392329890717,"10-25"
"1287",2020-08-23,"Oregon",8.77247680450441,"1-10"
"1288",2020-08-23,"Pennsylvania",7.42072188938766,"1-10"
"1289",2020-08-23,"Rhode Island",9.43965277181244,"1-10"
"1290",2020-08-23,"South Carolina",40.9811071269447,"25-50"
"1291",2020-08-23,"South Dakota",7.91265335004787,"1-10"
"1292",2020-08-23,"Tennessee",26.0646455925709,"25-50"
"1293",2020-08-23,"Texas",26.4175453058315,"25-50"
"1294",2020-08-23,"Utah",6.55030415245615,"1-10"
"1295",2020-08-23,"Vermont",0,"0"
"1296",2020-08-23,"Virginia",14.7618440073767,"10-25"
"1297",2020-08-23,"Washington",6.30343722492227,"1-10"
"1298",2020-08-23,"West Virginia",20.0876379002392,"10-25"
"1299",2020-08-23,"Wisconsin",6.52648016276355,"1-10"
"1300",2020-08-23,"Wyoming",0,"0"
"1301",2020-08-30,"Alabama",35.2831883765348,"25-50"
"1302",2020-08-30,"Alaska",4.10090971847255,"1-5"
"1303",2020-08-30,"Arizona",27.6147568314581,"25-50"
"1304",2020-08-30,"Arkansas",36.4503460131937,"25-50"
"1305",2020-08-30,"California",16.8555436630331,"10-25"
"1306",2020-08-30,"Colorado",4.68852887161349,"1-5"
"1307",2020-08-30,"Connecticut",0.841446985894824,"0-1"
"1308",2020-08-30,"Delaware",5.13471436610924,"1-10"
"1309",2020-08-30,"Florida",32.8712470964702,"25-50"
"1310",2020-08-30,"Georgia",37.7681100206707,"25-50"
"1311",2020-08-30,"Hawaii",15.5381277403607,"10-25"
"1312",2020-08-30,"Idaho",14.548995140076,"10-25"
"1313",2020-08-30,"Illinois",13.2577630318484,"10-25"
"1314",2020-08-30,"Indiana",10.9919181179341,"10-25"
"1315",2020-08-30,"Iowa",16.7983594658756,"10-25"
"1316",2020-08-30,"Kansas",13.0435648199954,"10-25"
"1317",2020-08-30,"Kentucky",14.7727911151958,"10-25"
"1318",2020-08-30,"Louisiana",28.179351461906,"25-50"
"1319",2020-08-30,"Maine",1.48786054580676,"1-5"
"1320",2020-08-30,"Maryland",8.60118299347633,"1-10"
"1321",2020-08-30,"Massachusetts",13.638006396225,"10-25"
"1322",2020-08-30,"Michigan",6.60868579574134,"1-10"
"1323",2020-08-30,"Minnesota",7.80192750165259,"1-10"
"1324",2020-08-30,"Mississippi",34.2724776212481,"25-50"
"1325",2020-08-30,"Missouri",18.5745559866446,"10-25"
"1326",2020-08-30,"Montana",11.2277760208388,"10-25"
"1327",2020-08-30,"Nebraska",6.20344829012287,"1-10"
"1328",2020-08-30,"Nevada",29.2192992822441,"25-50"
"1329",2020-08-30,"New Hampshire",0,"0"
"1330",2020-08-30,"New Jersey",5.85441203126706,"1-10"
"1331",2020-08-30,"New Mexico",14.7842289476157,"10-25"
"1332",2020-08-30,"New York",0.976684937014874,"0-1"
"1333",2020-08-30,"North Carolina",19.1646062331309,"10-25"
"1334",2020-08-30,"North Dakota",19.6834378305177,"10-25"
"1335",2020-08-30,"Ohio",11.1214721407123,"10-25"
"1336",2020-08-30,"Oklahoma",20.2174845355197,"10-25"
"1337",2020-08-30,"Oregon",6.16444315992201,"1-10"
"1338",2020-08-30,"Pennsylvania",6.95204471742633,"1-10"
"1339",2020-08-30,"Rhode Island",11.3275833261749,"10-25"
"1340",2020-08-30,"South Carolina",35.5428559442222,"25-50"
"1341",2020-08-30,"South Dakota",6.78227430004103,"1-10"
"1342",2020-08-30,"Tennessee",22.4038807621537,"10-25"
"1343",2020-08-30,"Texas",21.8306869172211,"10-25"
"1344",2020-08-30,"Utah",4.36686943497076,"1-5"
"1345",2020-08-30,"Vermont",0,"0"
"1346",2020-08-30,"Virginia",12.7701666413021,"10-25"
"1347",2020-08-30,"Washington",6.30343722492227,"1-10"
"1348",2020-08-30,"West Virginia",17.2976881918727,"10-25"
"1349",2020-08-30,"Wisconsin",8.41572442040562,"1-10"
"1350",2020-08-30,"Wyoming",8.63917450959726,"1-10"
"1351",2020-09-06,"Alabama",32.4279014558904,"25-50"
"1352",2020-09-06,"Alaska",5.46787962463006,"1-10"
"1353",2020-09-06,"Arizona",15.1125534898527,"10-25"
"1354",2020-09-06,"Arkansas",27.1720761189262,"25-50"
"1355",2020-09-06,"California",14.0969036340982,"10-25"
"1356",2020-09-06,"Colorado",2.95203669694183,"1-5"
"1357",2020-09-06,"Connecticut",3.3657879435793,"1-5"
"1358",2020-09-06,"Delaware",4.10777149288739,"1-5"
"1359",2020-09-06,"Florida",36.735713823109,"25-50"
"1360",2020-09-06,"Georgia",29.19729203593,"25-50"
"1361",2020-09-06,"Hawaii",9.18162093748587,"1-10"
"1362",2020-09-06,"Idaho",17.3468788208599,"10-25"
"1363",2020-09-06,"Illinois",11.2059663721576,"10-25"
"1364",2020-09-06,"Indiana",13.5170884963784,"10-25"
"1365",2020-09-06,"Iowa",17.7492100016798,"10-25"
"1366",2020-09-06,"Kansas",10.2975511736806,"10-25"
"1367",2020-09-06,"Kentucky",15.668111788844,"10-25"
"1368",2020-09-06,"Louisiana",35.9232953751016,"25-50"
"1369",2020-09-06,"Maine",1.48786054580676,"1-5"
"1370",2020-09-06,"Maryland",5.78925778407061,"1-10"
"1371",2020-09-06,"Massachusetts",12.1871546519457,"10-25"
"1372",2020-09-06,"Michigan",5.20684335422045,"1-10"
"1373",2020-09-06,"Minnesota",10.993625115965,"10-25"
"1374",2020-09-06,"Mississippi",35.2804916689319,"25-50"
"1375",2020-09-06,"Missouri",25.2548787537711,"25-50"
"1376",2020-09-06,"Montana",15.9060160295216,"10-25"
"1377",2020-09-06,"Nebraska",15.5086207253072,"10-25"
"1378",2020-09-06,"Nevada",20.4535094975709,"10-25"
"1379",2020-09-06,"New Hampshire",2.20635120257172,"1-5"
"1380",2020-09-06,"New Jersey",4.72856356371571,"1-5"
"1381",2020-09-06,"New Mexico",10.0151228354816,"10-25"
"1382",2020-09-06,"New York",1.23370728886089,"1-5"
"1383",2020-09-06,"North Carolina",18.2111432364577,"10-25"
"1384",2020-09-06,"North Dakota",15.7467502644142,"10-25"
"1385",2020-09-06,"Ohio",13.260216783157,"10-25"
"1386",2020-09-06,"Oklahoma",20.2174845355197,"10-25"
"1387",2020-09-06,"Oregon",5.92734919223271,"1-10"
"1388",2020-09-06,"Pennsylvania",7.96751192334254,"1-10"
"1389",2020-09-06,"Rhode Island",8.4956874946312,"1-10"
"1390",2020-09-06,"South Carolina",29.5219349919223,"25-50"
"1391",2020-09-06,"South Dakota",11.3037905000684,"10-25"
"1392",2020-09-06,"Tennessee",25.1860620332708,"25-50"
"1393",2020-09-06,"Texas",18.381921211499,"10-25"
"1394",2020-09-06,"Utah",4.36686943497076,"1-5"
"1395",2020-09-06,"Vermont",0,"0"
"1396",2020-09-06,"Virginia",5.38924463761372,"1-10"
"1397",2020-09-06,"Washington",4.9902211363968,"1-5"
"1398",2020-09-06,"West Virginia",12.2757787168129,"10-25"
"1399",2020-09-06,"Wisconsin",7.04172859666593,"1-10"
"1400",2020-09-06,"Wyoming",0,"0"
"1401",2020-09-13,"Alabama",29.7765636010063,"25-50"
"1402",2020-09-13,"Alaska",2.73393981231503,"1-5"
"1403",2020-09-13,"Arizona",20.8828011859782,"10-25"
"1404",2020-09-13,"Arkansas",71.906591680573,"50-75"
"1405",2020-09-13,"California",12.3759171940288,"10-25"
"1406",2020-09-13,"Colorado",4.34123043667916,"1-5"
"1407",2020-09-13,"Connecticut",3.3657879435793,"1-5"
